328.0,0.1875,-6.72862e-18
329.0,0.0,-6.72862e-18
330.0,-0.1875,-6.72862e-18
331.0,-0.375,-6.72862e-18
332.0,-0.5625,-6.72862e-18
333.0,-0.75,-6.72862e-18
334.0,-0.9375,-6.72862e-18
335.0,-1.125,-6.72862e-18
336.0,-1.3125,-6.72862e-18
337.0,-1.5,-6.72862e-18
338.0,-1.6875,-6.72862e-18
339.0,-1.875,-6.72862e-18
340.0,-2.0625,-6.72862e-18
341.0,-2.25,-6.72862e-18
342.0,-2.4375,-6.72862e-18
343.0,-2.625,-6.72862e-18
344.0,-2.8125,-6.72862e-18
42.0,-3.0,0.0
345.0,2.8125,-0.1875
88.0,3.0,-0.1875
346.0,2.625,-0.1875
347.0,2.4375,-0.1875
348.0,2.25,-0.1875
349.0,2.0625,-0.1875
350.0,1.875,-0.1875
351.0,1.6875,-0.1875
352.0,1.5,-0.1875
353.0,1.3125,-0.1875
354.0,1.125,-0.1875
355.0,0.9375,-0.1875
356.0,0.75,-0.1875
357.0,0.5625,-0.1875
358.0,0.375,-0.1875
359.0,0.1875,-0.1875
360.0,0.0,-0.1875
361.0,-0.1875,-0.1875
362.0,-0.375,-0.1875
363.0,-0.5625,-0.1875
364.0,-0.75,-0.1875
365.0,-0.9375,-0.1875
366.0,-1.125,-0.1875
367.0,-1.3125,-0.1875
368.0,-1.5,-0.1875
369.0,-1.6875,-0.1875
370.0,-1.875,-0.1875
371.0,-2.0625,-0.1875
372.0,-2.25,-0.1875
373.0,-2.4375,-0.1875
374.0,-2.625,-0.1875
375.0,-2.8125,-0.1875
43.0,-3.0,-0.1875
376.0,2.8125,-0.375
87.0,3.0,-0.375
377.0,2.625,-0.375
378.0,2.4375,-0.375
379.0,2.25,-0.375
380.0,2.0625,-0.375
381.0,1.875,-0.375
382.0,1.6875,-0.375
383.0,1.5,-0.375
384.0,1.3125,-0.375
385.0,1.125,-0.375
386.0,0.9375,-0.375
387.0,0.75,-0.375
388.0,0.5625,-0.375
389.0,0.375,-0.375
390.0,0.1875,-0.375
391.0,0.0,-0.375
392.0,-0.1875,-0.375
393.0,-0.375,-0.375
394.0,-0.5625,-0.375
395.0,-0.75,-0.375
396.0,-0.9375,-0.375
397.0,-1.125,-0.375
398.0,-1.3125,-0.375
399.0,-1.5,-0.375
400.0,-1.6875,-0.375
401.0,-1.875,-0.375
402.0,-2.0625,-0.375
403.0,-2.25,-0.375
404.0,-2.4375,-0.375
405.0,-2.625,-0.375
406.0,-2.8125,-0.375
44.0,-3.0,-0.375
407.0,2.8125,-0.5625
86.0,3.0,-0.5625
408.0,2.625,-0.5625
409.0,2.4375,-0.5625
410.0,2.25,-0.5625
411.0,2.0625,-0.5625
412.0,1.875,-0.5625
413.0,1.6875,-0.5625
414.0,1.5,-0.5625
415.0,1.3125,-0.5625
416.0,1.125,-0.5625
417.0,0.9375,-0.5625
418.0,0.75,-0.5625
419.0,0.5625,-0.5625
420.0,0.375,-0.5625
421.0,0.1875,-0.5625
422.0,0.0,-0.5625
423.0,-0.1875,-0.5625
424.0,-0.375,-0.5625
425.0,-0.5625,-0.5625
426.0,-0.75,-0.5625
427.0,-0.9375,-0.5625
428.0,-1.125,-0.5625
429.0,-1.3125,-0.5625
430.0,-1.5,-0.5625
431.0,-1.6875,-0.5625
432.0,-1.875,-0.5625
433.0,-2.0625,-0.5625
434.0,-2.25,-0.5625
435.0,-2.4375,-0.5625
436.0,-2.625,-0.5625
437.0,-2.8125,-0.5625
45.0,-3.0,-0.5625
438.0,2.8125,-0.75
85.0,3.0,-0.75
439.0,2.625,-0.75
440.0,2.4375,-0.75
441.0,2.25,-0.75
442.0,2.0625,-0.75
443.0,1.875,-0.75
444.0,1.6875,-0.75
445.0,1.5,-0.75
446.0,1.3125,-0.75
447.0,1.125,-0.75
448.0,0.9375,-0.75
449.0,0.75,-0.75
450.0,0.5625,-0.75
451.0,0.375,-0.75
452.0,0.1875,-0.75
453.0,0.0,-0.75
454.0,-0.1875,-0.75
455.0,-0.375,-0.75
456.0,-0.5625,-0.75
457.0,-0.75,-0.75
458.0,-0.9375,-0.75
459.0,-1.125,-0.75
460.0,-1.3125,-0.75
461.0,-1.5,-0.75
462.0,-1.6875,-0.75
463.0,-1.875,-0.75
464.0,-2.0625,-0.75
465.0,-2.25,-0.75
466.0,-2.4375,-0.75
467.0,-2.625,-0.75
468.0,-2.8125,-0.75
46.0,-3.0,-0.75
469.0,2.8125,-0.9375
84.0,3.0,-0.9375
470.0,2.625,-0.9375
471.0,2.4375,-0.9375
472.0,2.25,-0.9375
473.0,2.0625,-0.9375
474.0,1.875,-0.9375
475.0,1.6875,-0.9375
476.0,1.5,-0.9375
477.0,1.3125,-0.9375
478.0,1.125,-0.9375
479.0,0.9375,-0.9375
480.0,0.75,-0.9375
481.0,0.5625,-0.9375
482.0,0.375,-0.9375
483.0,0.1875,-0.9375
484.0,0.0,-0.9375
485.0,-0.1875,-0.9375
486.0,-0.375,-0.9375
487.0,-0.5625,-0.9375
488.0,-0.75,-0.9375
489.0,-0.9375,-0.9375
490.0,-1.125,-0.9375
491.0,-1.3125,-0.9375
492.0,-1.5,-0.9375
493.0,-1.6875,-0.9375
494.0,-1.875,-0.9375
495.0,-2.0625,-0.9375
496.0,-2.25,-0.9375
497.0,-2.4375,-0.9375
498.0,-2.625,-0.9375
499.0,-2.8125,-0.9375
47.0,-3.0,-0.9375
500.0,2.8125,-1.125
83.0,3.0,-1.125
501.0,2.625,-1.125
502.0,2.4375,-1.125
503.0,2.25,-1.125
504.0,2.0625,-1.125
505.0,1.875,-1.125
506.0,1.6875,-1.125
507.0,1.5,-1.125
508.0,1.3125,-1.125
509.0,1.125,-1.125
510.0,0.9375,-1.125
511.0,0.75,-1.125
512.0,0.5625,-1.125
513.0,0.375,-1.125
514.0,0.1875,-1.125
515.0,0.0,-1.125
516.0,-0.1875,-1.125
517.0,-0.375,-1.125
518.0,-0.5625,-1.125
519.0,-0.75,-1.125
520.0,-0.9375,-1.125
521.0,-1.125,-1.125
522.0,-1.3125,-1.125
523.0,-1.5,-1.125
524.0,-1.6875,-1.125
525.0,-1.875,-1.125
526.0,-2.0625,-1.125
527.0,-2.25,-1.125
528.0,-2.4375,-1.125
529.0,-2.625,-1.125
530.0,-2.8125,-1.125
48.0,-3.0,-1.125
531.0,2.8125,-1.3125
82.0,3.0,-1.3125
532.0,2.625,-1.3125
533.0,2.4375,-1.3125
534.0,2.25,-1.3125
535.0,2.0625,-1.3125
536.0,1.875,-1.3125
537.0,1.6875,-1.3125
538.0,1.5,-1.3125
539.0,1.3125,-1.3125
540.0,1.125,-1.3125
541.0,0.9375,-1.3125
542.0,0.75,-1.3125
543.0,0.5625,-1.3125
544.0,0.375,-1.3125
545.0,0.1875,-1.3125
546.0,0.0,-1.3125
547.0,-0.1875,-1.3125
548.0,-0.375,-1.3125
549.0,-0.5625,-1.3125
550.0,-0.75,-1.3125
551.0,-0.9375,-1.3125
552.0,-1.125,-1.3125
553.0,-1.3125,-1.3125
554.0,-1.5,-1.3125
555.0,-1.6875,-1.3125
556.0,-1.875,-1.3125
557.0,-2.0625,-1.3125
558.0,-2.25,-1.3125
559.0,-2.4375,-1.3125
560.0,-2.625,-1.3125
561.0,-2.8125,-1.3125
49.0,-3.0,-1.3125
81.0,2.8125,-1.5
50.0,3.0,-1.5
80.0,2.625,-1.5
79.0,2.4375,-1.5
78.0,2.25,-1.5
77.0,2.0625,-1.5
76.0,1.875,-1.5
75.0,1.6875,-1.5
74.0,1.5,-1.5
73.0,1.3125,-1.5
72.0,1.125,-1.5
71.0,0.9375,-1.5
70.0,0.75,-1.5
69.0,0.5625,-1.5
68.0,0.375,-1.5
67.0,0.1875,-1.5
66.0,0.0,-1.5
65.0,-0.1875,-1.5
64.0,-0.375,-1.5
63.0,-0.5625,-1.5
62.0,-0.75,-1.5
61.0,-0.9375,-1.5
60.0,-1.125,-1.5
59.0,-1.3125,-1.5
58.0,-1.5,-1.5
57.0,-1.6875,-1.5
56.0,-1.875,-1.5
55.0,-2.0625,-1.5
54.0,-2.25,-1.5
53.0,-2.4375,-1.5
52.0,-2.625,-1.5
51.0,-2.8125,-1.5
34.0,-3.0,-1.5
